caseId,intensityMode,taskMode,method,dfMHz,PRP,chipLength,Ncoh,codeType,codeLength,nFreq,scanTimeSec,heightResolutionKm,integrationGainDb,observabilityScore,complexityCost,fixedErr
44,weak,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
45,weak,hEs,NSGA-II task-driven,0.0846537544004488,0.00888153051139745,8e-06,12,barker,13,13,1.385518759778,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
45,weak,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,11,1.408,2.99792458,23.1806333496276,0.798616667830544,0.01,0
45,weak,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
45,weak,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,9,0.864,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
46,weak,weakEs,NSGA-II task-driven,0.0869430747408632,0.00721233781016897,8e-06,30,barker,13,13,2.8128117459659,1.199169832,25.910646070265,0.993617576447499,0.01875,0
46,weak,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,11,1.408,2.99792458,23.1806333496276,0.798616667830544,0.01,0
46,weak,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
46,weak,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,9,4.032,2.398339664,28.0127801399814,1,0.1675,0
47,weak,full_trace,NSGA-II task-driven,0.0435540452110965,0.00882187815497821,8e-06,16,barker,13,25,3.52875126199128,1.199169832,23.1806333496276,0.798616667830544,0.01,0
47,weak,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,11,1.408,2.99792458,23.1806333496276,0.798616667830544,0.01,0
47,weak,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
47,weak,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,21,2.688,2.098547206,23.1806333496276,0.798616667830544,0.01,0
48,weak,balanced,NSGA-II task-driven,0.0945671708593349,0.00669964058495936,8e-06,10,barker,13,12,0.803956870195123,1.199169832,21.1394335230684,0.652816680219169,0.00625,0
48,weak,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,11,1.408,2.99792458,23.1806333496276,0.798616667830544,0.01,0
48,weak,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
48,weak,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,9,1.152,2.398339664,23.1806333496276,0.798616667830544,0.01,0
49,weak,fast,NSGA-II task-driven,0.23616941456625,0.00669768946182273,1.71837348468555e-05,6,barker,13,5,0.200930683854682,2.57577705367953,18.9209460269048,0.494353287636057,0.00375,0
49,weak,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,11,1.408,2.99792458,23.1806333496276,0.798616667830544,0.01,0
49,weak,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
49,weak,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,5,0.32,3.597509496,20.1703333929878,0.583595242356272,0.005,0
50,weak,foEs,NSGA-II task-driven,0.02,0.00702586949578911,8.98433466557498e-06,6,barker,13,26,1.0960356413431,1.34671788644367,18.9209460269048,0.494353287636057,0.00375,0
50,weak,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
50,weak,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.75
50,weak,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
51,weak,hEs,NSGA-II task-driven,0.0884587248102224,0.00810620758672361,8.33632513375654e-06,20,barker,13,12,1.94548982081367,1.24958370126803,24.1497334797082,0.867838105693442,0.0125,0
51,weak,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,11,1.408,2.99792458,23.1806333496276,0.798616667830544,0.01,0
51,weak,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
51,weak,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,9,0.864,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
52,weak,weakEs,NSGA-II task-driven,0.05,0.008,1.2e-05,28,barker,13,21,4.704,1.798754748,25.6110138364906,0.97221527403504,0.0175,0
52,weak,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,11,1.408,2.99792458,23.1806333496276,0.798616667830544,0.01,0
52,weak,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
52,weak,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,9,4.032,2.398339664,28.0127801399814,1,0.1675,0
53,weak,full_trace,NSGA-II task-driven,0.0479750399208296,0.00763655909597782,8e-06,16,barker,13,22,2.68806880178419,1.199169832,23.1806333496276,0.798616667830544,0.01,0
53,weak,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,11,1.408,2.99792458,23.1806333496276,0.798616667830544,0.01,0
53,weak,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
53,weak,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,21,2.688,2.098547206,23.1806333496276,0.798616667830544,0.01,0
54,weak,balanced,NSGA-II task-driven,0.090283772710944,0.00695612905209277,8.5966979764517e-06,10,barker,13,12,0.834735486251133,1.28861260852204,21.1394335230684,0.652816680219169,0.00625,0
54,weak,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,11,1.408,2.99792458,23.1806333496276,0.798616667830544,0.01,0
54,weak,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
54,weak,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,9,1.152,2.398339664,23.1806333496276,0.798616667830544,0.01,0
55,weak,fast,NSGA-II task-driven,0.219484903903847,0.00672445329567328,1.98264232576879e-05,6,barker,13,5,0.201733598870198,2.97190608088531,18.9209460269048,0.494353287636057,0.00375,0
55,weak,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,11,1.408,2.99792458,23.1806333496276,0.798616667830544,0.01,0
55,weak,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
55,weak,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,5,0.32,3.597509496,20.1703333929878,0.583595242356272,0.005,0
56,weak,foEs,NSGA-II task-driven,0.0208626818656142,0.00696247112826364,1.74962619914036e-05,8,barker,13,24,1.33679445662662,2.62262369410744,20.1703333929878,0.583595242356272,0.005,0
56,weak,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
56,weak,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.75
56,weak,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
57,weak,hEs,NSGA-II task-driven,0.0890347549772445,0.00854406604897666,8e-06,12,barker,13,12,1.23034551105264,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
57,weak,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,11,1.408,2.99792458,23.1806333496276,0.798616667830544,0.01,0
57,weak,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
57,weak,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,9,0.864,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
58,weak,weakEs,NSGA-II task-driven,0.0876015386083845,0.00875362296391724,1.20360572016038e-05,34,barker,13,12,3.57147816927823,1.8041595865487,26.4542226934909,1,0.02125,0
58,weak,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,11,1.408,2.99792458,23.1806333496276,0.798616667830544,0.01,0
58,weak,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
58,weak,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,9,4.032,2.398339664,28.0127801399814,1,0.1675,0
59,weak,full_trace,NSGA-II task-driven,0.02,0.00751724824236566,9.02303631289669e-06,12,barker,13,53,4.78096988214456,1.35251911743328,21.9312459835446,0.70937471311033,0.0075,0
59,weak,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,11,1.408,2.99792458,23.1806333496276,0.798616667830544,0.01,0
59,weak,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
59,weak,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,21,2.688,2.098547206,23.1806333496276,0.798616667830544,0.01,0
60,weak,balanced,NSGA-II task-driven,0.0884757481675521,0.00743276216779195,8.74894887098522e-06,10,barker,13,12,0.891931460135034,1.31143444347449,21.1394335230684,0.652816680219169,0.00625,0
60,weak,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,11,1.408,2.99792458,23.1806333496276,0.798616667830544,0.01,0
60,weak,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
60,weak,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,9,1.152,2.398339664,23.1806333496276,0.798616667830544,0.01,0
61,weak,fast,NSGA-II task-driven,0.372065666559964,0.00670490095902728,1.92050308336228e-05,6,barker,13,5,0.201147028770818,2.87876169978879,18.9209460269048,0.494353287636057,0.00375,0
61,weak,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,18,2.304,2.99792458,23.1806333496276,0.798616667830544,0.01,0
61,weak,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
61,weak,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,8,0.512,3.597509496,20.1703333929878,0.583595242356272,0.005,0
62,weak,foEs,NSGA-II task-driven,0.02,0.00749437560644838,9.99368745600926e-06,6,barker,13,26,1.16912259460595,1.49801606346039,18.9209460269048,0.494353287636057,0.00375,0
62,weak,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
62,weak,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,7.5
62,weak,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
63,weak,hEs,NSGA-II task-driven,0.101752382118235,0.00794081489937688,8e-06,16,barker,13,18,2.28695469102054,1.199169832,23.1806333496276,0.798616667830544,0.01,0
63,weak,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,18,2.304,2.99792458,23.1806333496276,0.798616667830544,0.01,0
63,weak,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
63,weak,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,15,1.44,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
64,weak,weakEs,NSGA-II task-driven,0.154094103642142,0.00733380415324656,1.05544011476092e-05,46,barker,13,12,4.0482598925921,1.58206493137989,27.7670118398841,1,0.02875,0
64,weak,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,18,2.304,2.99792458,23.1806333496276,0.798616667830544,0.01,0
64,weak,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
64,weak,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,15,6.72,2.398339664,28.0127801399814,1,0.1675,0
65,weak,full_trace,NSGA-II task-driven,0.0595942748032055,0.00814910060851055,1.26977942852936e-05,12,barker,13,31,3.03146542636592,1.90335147998326,21.9312459835446,0.70937471311033,0.0075,0
65,weak,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,18,2.304,2.99792458,23.1806333496276,0.798616667830544,0.01,0
65,weak,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
65,weak,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,36,4.608,2.098547206,23.1806333496276,0.798616667830544,0.01,0
66,weak,balanced,NSGA-II task-driven,0.15575822341538,0.00712648454015326,9.27438684413509e-06,10,barker,13,12,0.855178144818391,1.39019561422306,21.1394335230684,0.652816680219169,0.00625,0
66,weak,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,18,2.304,2.99792458,23.1806333496276,0.798616667830544,0.01,0
66,weak,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
66,weak,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,15,1.92,2.398339664,23.1806333496276,0.798616667830544,0.01,0
67,weak,fast,NSGA-II task-driven,0.384233910506165,0.00679790804177827,1.87638395800072e-05,6,barker,13,5,0.203937241253348,2.81262879460402,18.9209460269048,0.494353287636057,0.00375,0
67,weak,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,18,2.304,2.99792458,23.1806333496276,0.798616667830544,0.01,0
67,weak,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
67,weak,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,8,0.512,3.597509496,20.1703333929878,0.583595242356272,0.005,0
68,weak,foEs,NSGA-II task-driven,0.02,0.00766821122258769,8e-06,6,barker,13,26,1.19624095072368,1.199169832,18.9209460269048,0.494353287636057,0.00375,0
68,weak,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
68,weak,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,7.5
68,weak,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
69,weak,hEs,NSGA-II task-driven,0.159612157564216,0.00896293005545815,8e-06,20,barker,13,12,2.15110321330996,1.199169832,24.1497334797082,0.867838105693442,0.0125,0
69,weak,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,18,2.304,2.99792458,23.1806333496276,0.798616667830544,0.01,0
69,weak,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
69,weak,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,15,1.44,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
70,weak,weakEs,NSGA-II task-driven,0.155383050048016,0.00890019392461238,1.17952713996014e-05,32,barker,13,12,3.41767446705115,1.7680667028318,26.1909333062674,1,0.02,0
70,weak,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,18,2.304,2.99792458,23.1806333496276,0.798616667830544,0.01,0
70,weak,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
70,weak,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,15,6.72,2.398339664,28.0127801399814,1,0.1675,0
71,weak,full_trace,NSGA-II task-driven,0.0460727052458889,0.00692516088078605,9.55730310227924e-06,12,barker,13,39,3.24097529220787,1.43260369444166,21.9312459835446,0.70937471311033,0.0075,0
71,weak,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,18,2.304,2.99792458,23.1806333496276,0.798616667830544,0.01,0
71,weak,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
71,weak,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,36,4.608,2.098547206,23.1806333496276,0.798616667830544,0.01,0
72,weak,balanced,NSGA-II task-driven,0.156762591748259,0.00763604703632046,1.13672027889301e-05,10,barker,13,12,0.916325644358456,1.70390083233891,21.1394335230684,0.652816680219169,0.00625,0
72,weak,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,18,2.304,2.99792458,23.1806333496276,0.798616667830544,0.01,0
72,weak,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
72,weak,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,15,1.92,2.398339664,23.1806333496276,0.798616667830544,0.01,0
73,weak,fast,NSGA-II task-driven,0.373161358191906,0.00680228861847302,1.83035401584398e-05,6,barker,13,5,0.204068658554191,2.74363164710019,18.9209460269048,0.494353287636057,0.00375,0
73,weak,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,18,2.304,2.99792458,23.1806333496276,0.798616667830544,0.01,0
73,weak,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
73,weak,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,8,0.512,3.597509496,20.1703333929878,0.583595242356272,0.005,0
74,weak,foEs,NSGA-II task-driven,0.02,0.00735937737202031,1.45893010907047e-05,6,barker,13,26,1.14806287003517,2.18688121724223,18.9209460269048,0.494353287636057,0.00375,0
74,weak,foEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,6,0.768,2.99792458,23.1806333496276,0.798616667830544,0.01,0
74,weak,foEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,7.5
74,weak,foEs,Manual task heuristic,0.05,0.008,1.6e-05,12,barker,13,11,1.056,2.398339664,21.9312459835446,0.70937471311033,0.0075,0
75,weak,hEs,NSGA-II task-driven,0.156810226524326,0.00817969753249983,8e-06,18,barker,13,12,1.76681466701996,1.199169832,23.6921585741014,0.835154183864388,0.01125,0
75,weak,hEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,18,2.304,2.99792458,23.1806333496276,0.798616667830544,0.01,0
75,weak,hEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
75,weak,hEs,Manual task heuristic,0.12,0.008,8e-06,12,barker,13,15,1.44,1.199169832,21.9312459835446,0.70937471311033,0.0075,0
76,weak,weakEs,NSGA-II task-driven,0.156440457830391,0.00681546242988752,1.23104075262095e-05,22,complementary,16,12,3.59856416298061,1.84528366563203,26.9654266347813,1,0.16375,0
76,weak,weakEs,Fixed medium,0.1,0.008,2e-05,16,barker,13,18,2.304,2.99792458,23.1806333496276,0.798616667830544,0.01,0
76,weak,weakEs,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
76,weak,weakEs,Manual task heuristic,0.12,0.008,1.6e-05,28,complementary,16,15,6.72,2.398339664,28.0127801399814,1,0.1675,0
77,weak,full_trace,NSGA-II task-driven,0.0611296369284617,0.00773462504642045,8.57485361993413e-06,14,barker,13,30,3.24854251949659,1.28533822185512,22.6007138798507,0.757193848560768,0.00875,0
77,weak,full_trace,Fixed medium,0.1,0.008,2e-05,16,barker,13,18,2.304,2.99792458,23.1806333496276,0.798616667830544,0.01,0
77,weak,full_trace,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
77,weak,full_trace,Manual task heuristic,0.05,0.008,1.4e-05,16,barker,13,36,4.608,2.098547206,23.1806333496276,0.798616667830544,0.01,0
78,weak,balanced,NSGA-II task-driven,0.159211752094745,0.00734064907213548,8.50312870326307e-06,12,barker,13,12,1.05705346638751,1.27458692732079,21.9312459835446,0.70937471311033,0.0075,0
78,weak,balanced,Fixed medium,0.1,0.008,2e-05,16,barker,13,18,2.304,2.99792458,23.1806333496276,0.798616667830544,0.01,0
78,weak,balanced,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
78,weak,balanced,Manual task heuristic,0.12,0.008,1.6e-05,16,barker,13,15,1.92,2.398339664,23.1806333496276,0.798616667830544,0.01,0
79,weak,fast,NSGA-II task-driven,0.383416264478934,0.00670153007830494,2.58604087117114e-05,6,barker,13,5,0.201045902349148,3.87637774628428,18.9209460269048,0.494353287636057,0.00375,0
79,weak,fast,Fixed medium,0.1,0.008,2e-05,16,barker,13,18,2.304,2.99792458,23.1806333496276,0.798616667830544,0.01,0
79,weak,fast,Traditional wide scan,0.25,0.008,2e-05,16,barker,13,51,6.528,2.99792458,23.1806333496276,0.798616667830544,0.01,6.20329518952751
79,weak,fast,Manual task heuristic,0.25,0.008,2.4e-05,8,barker,13,8,0.512,3.597509496,20.1703333929878,0.583595242356272,0.005,0
